userId,movieId,rating,timestamp
111,2694,3.0,1518903909
303,2662,3.5,1053303235
19,2550,3.0,965704904
216,1269,4.0,975212395
475,1196,5.0,1498029371
298,5900,2.5,1447599150
28,49530,4.5,1234337638
414,2378,3.0,961596392
482,329,4.5,1105396889
182,2890,3.5,1054780332
28,56587,3.0,1242289053
259,153,4.0,1146845627
414,46,2.0,961514407
153,117881,3.0,1525550712
4,3481,2.0,964538243
312,1342,4.0,1043176290
447,480,4.0,836960895
111,3752,3.0,1516143267
80,4995,4.5,1377308764
130,590,3.0,832589516
448,40278,3.5,1169333691
448,86190,3.5,1338720202
586,4489,4.0,1529902640
610,112727,3.0,1493848682
115,3052,3.0,966977811
510,3481,3.5,1141158951
577,920,5.0,945966158
453,4334,4.0,1005965418
546,1270,3.0,973588258
387,7895,3.5,1166936519
273,236,4.0,835860812
599,442,2.5,1498513993
124,296,4.5,1336423393
137,1262,3.0,1204859696
470,208,3.0,849075143
448,104241,3.0,1408908578
226,1005,3.0,1095712905
244,1480,4.0,975091789
76,31410,4.0,1439168677
382,70946,0.5,1515163450
385,1240,4.0,865025716
610,8985,2.5,1493845630
294,577,1.0,966634331
590,260,5.0,1258416665
249,1356,3.0,1364853520
464,1101,4.5,1287400261
28,6957,3.0,1242290204
232,8939,3.0,1184190852
421,953,5.0,1311494608
401,55768,2.5,1515902154
258,122904,5.0,1534892524
351,71579,4.0,1328889180
260,3424,4.5,1109411083
590,3435,4.0,1258416498
600,1248,3.0,1237851765
500,2572,3.0,1005527406
361,34520,2.5,1204045129
45,2947,4.0,950726657
57,1641,4.0,965796990
462,593,3.5,1123891493
103,87194,3.5,1431956477
357,7026,3.0,1348628083
132,592,2.0,1157920531
222,82459,3.5,1391353316
217,1374,3.0,955936019
274,31685,3.5,1171410749
307,3448,2.5,1186162110
113,3296,5.0,980307140
428,2459,1.0,1111489596
63,110102,4.0,1443200150
561,8644,2.5,1491091285
219,1485,1.5,1194681335
84,914,4.0,858772733
610,68205,4.0,1493849734
298,1221,3.5,1450452223
422,3897,4.0,989716206
125,112552,4.0,1474414167
274,2395,2.5,1171172376
298,6702,0.5,1466278011
599,3950,2.5,1498518706
517,1784,3.0,1492339004
84,57,3.0,858771951
217,2012,2.0,955944596
590,435,2.0,1266472609
139,8371,2.0,1453924912
140,2028,5.0,942841170
515,260,5.0,1513602000
477,648,3.0,1200939670
211,1125,4.0,1350912043
556,94780,3.5,1534321052
563,61250,1.5,1448253837
534,1282,4.5,1459787996
380,3703,5.0,1493473860
188,2206,5.0,962560423
177,2082,2.0,1435535790
474,3134,3.0,1113172409
514,1213,4.5,1533872252
318,1193,4.0,1424546885
281,2694,3.0,1182999704
580,5218,4.0,1167673479
509,6294,3.0,1435995427
105,69122,4.5,1446573427
534,52287,4.0,1459787997
464,1240,4.0,1287399765
474,7018,2.5,1070286749
606,5072,3.5,1171500518
264,1250,5.0,1136978361
19,2184,3.0,965712882
212,2918,2.5,1490121478
599,1094,3.0,1519138628
249,73431,2.5,1401456257
249,67923,4.0,1430482912
219,8360,4.0,1194931885
317,318,4.0,1430361381
542,7451,4.5,1163388800
269,648,3.0,850865423
385,383,2.0,834692155
448,1882,3.0,1019124974
590,1950,4.0,1258429294
608,802,3.0,1117504468
339,16,4.5,1460794139
84,1295,5.0,858773024
380,136864,2.0,1508109526
45,1968,4.0,1007484412
356,4226,5.0,1228072953
448,115151,2.0,1433082348
129,2692,4.5,1167376892
448,158872,4.0,1497034759
419,111,4.0,1321659216
66,2248,4.5,1093747934
287,1407,2.5,1110231226
474,5440,3.0,1087217699
418,85414,3.5,1461868045
148,79132,1.5,1482548463
474,6385,5.0,1071066753
275,2212,4.0,1049078377
113,11,3.0,980051838
111,131826,4.0,1516156316
111,3897,4.0,1516143164
606,7143,4.0,1171311738
167,480,3.5,1154722006
356,529,4.0,1232431020
232,7445,3.5,1218169620
301,2378,2.0,1211376439
182,6890,4.5,1077069107
544,1105,5.0,850688776
111,98203,1.5,1516152167
19,3370,2.0,965710720
43,11,4.0,848993928
558,5329,5.0,1035415729
307,26680,3.5,1186257652
19,849,2.0,965704033
479,3504,4.0,1039362880
187,6377,2.5,1161863902
298,3511,1.5,1466277976
608,173,3.0,1117408473
62,68554,4.0,1521490070
186,364,4.0,1031079149
254,4973,4.5,1180447449
132,8874,3.5,1329983684
561,50,4.5,1491090860
428,1653,3.5,1111623123
491,86833,3.5,1526673205
33,36,5.0,939715317
165,5464,3.0,1046741356
356,2671,3.0,1232430923
232,1035,3.5,1182907470
129,1210,4.0,1167375407
237,44191,4.0,1410632572
239,2329,5.0,1221158984
28,1221,4.0,1234338282
603,3586,4.0,963176277
187,3328,5.0,1161954924
274,2076,4.0,1171172465
45,5307,3.0,1020802747
222,858,4.5,1391346840
561,1587,4.0,1491091147
357,2067,5.0,1348609829
125,1625,5.0,1474375054
452,3703,5.0,1019580676
509,38038,3.0,1435993869
87,3910,4.0,1270703561
519,140110,4.0,1518479757
514,79132,4.0,1533871492
328,6539,3.5,1494212242
369,370,4.0,1237082958
335,2302,3.0,1261541252
339,80139,4.5,1460184261
414,5380,4.0,1040048665
600,3250,2.5,1237709601
251,356,5.0,1470677298
232,1370,3.5,1218166157
489,39183,4.5,1332774463
414,374,1.0,961681444
33,914,5.0,940422746
600,3535,3.5,1237709959
457,2701,1.0,993611057
608,2161,3.0,1117504685
105,31696,3.5,1446749995
414,5004,3.0,1034001596
477,2529,3.5,1200943020
143,6593,4.0,1444880948
414,1610,5.0,1023113943
307,8464,3.0,1186163275
32,52,3.0,856736227
448,99112,2.5,1377355043
567,45880,3.0,1525287340
414,209,4.0,961518195
385,1136,4.0,865025940
221,1220,4.5,1111175999
318,127298,4.5,1436391557
600,575,2.0,1237714135
139,3994,2.5,1453924216
608,6333,4.0,1117162239
19,2027,1.0,965708217
92,327,3.5,1294941372
606,3246,4.0,1171327406
91,4993,4.5,1112711439
474,2187,3.5,1140467418
387,3742,3.5,1094877393
156,4378,4.5,1106882066
480,5679,4.0,1179164188
448,2718,3.0,1045480175
223,34,1.0,1226209953
182,2827,1.5,1127221088
266,2428,1.0,944940438
19,2888,3.0,965707828
448,71464,3.0,1313949654
493,4438,5.0,1001562846
448,2110,4.0,1019128140
367,3507,4.0,997812005
140,2334,3.0,951163661
414,1457,2.0,961439226
21,44022,3.5,1427558491
510,2791,4.0,1141158787
160,2688,0.5,1058457082
555,2827,1.0,978748879
597,3019,5.0,941639767
132,673,2.0,1157923360
603,2053,2.0,963178870
68,1704,4.5,1158531769
599,7481,3.5,1498797917
160,2428,1.0,971114356
495,4034,2.5,1458635517
373,181,1.0,846830349
89,1080,1.0,1520408299
325,2239,5.0,1039399325
336,3147,4.5,1122227255
259,3910,5.0,1146845820
298,51412,0.5,1450452832
288,4994,3.5,1054568445
280,1393,4.5,1348532302
91,2797,3.0,1112711087
222,62250,3.0,1391353969
317,68237,4.0,1430512216
57,2530,3.0,969754552
239,780,4.0,1221158240
50,4226,3.0,1514241617
177,455,3.0,1435978247
474,8542,3.5,1102341207
6,569,4.0,845555342
410,2395,4.0,990910094
139,87232,3.5,1453924615
524,1196,5.0,851609335
458,225,5.0,845652629
42,2641,2.0,996216337
119,31410,4.0,1438440230
217,1806,1.0,955942177
182,4246,3.5,1055157072
462,3578,2.0,1136822144
363,1961,3.0,1502584555
453,2447,3.0,1005967221
411,230,4.0,835532728
248,3793,3.5,1534602310
434,6333,4.0,1270604805
376,457,4.0,1364933765
368,1610,5.0,971275527
100,377,4.0,1100184047
397,4037,3.5,1181966732
305,1197,4.5,1519551423
28,1206,2.5,1234516765
274,1214,4.0,1171409571
428,1479,3.0,1111523517
20,1097,5.0,1054038065
159,30812,2.0,1508641143
113,1244,4.0,980306983
273,364,5.0,835861257
274,4643,2.0,1171759286
316,520,3.5,1111493124
249,49649,2.5,1415415883
419,493,4.0,1318337928
68,58299,3.0,1240093250
305,3285,3.5,1522614739
610,5618,4.0,1493844894
455,34,4.0,836436023
298,70663,2.5,1466277395
527,30,1.0,1033173581
560,128360,3.5,1469647417
221,2985,3.0,1111177963
105,52281,5.0,1446750669
352,84954,2.5,1493674618
498,110,5.0,839197320
480,2572,2.5,1179178848
288,1660,3.0,979164091
28,4378,3.0,1242289915
122,52319,4.5,1461562790
323,2803,3.0,1422640706
425,1917,3.5,1085490396
89,33679,2.5,1520408429
585,79132,4.0,1307581711
209,2959,4.5,1524607417
36,2359,4.5,1100803669
600,1198,4.0,1237850738
177,4995,4.0,1435524227
573,2571,5.0,1186589585
68,7254,2.5,1158533261
177,3798,3.5,1435524696
441,91529,5.0,1451166512
206,661,5.0,850763402
582,81834,5.0,1446792704
467,2493,4.0,919670753
387,2337,3.5,1188715045
432,44759,3.0,1315243628
580,2692,4.0,1167790334
160,1107,3.5,1077749409
105,8665,3.5,1446610324
125,6874,4.5,1474311683
561,34,2.5,1491095062
199,44195,4.0,1261363579
462,345,1.0,1121921438
414,33493,4.0,1117044302
405,1295,4.0,1299377932
232,3949,4.5,1214863011
225,2406,3.0,949111535
414,48738,4.0,1176919805
292,102123,1.5,1421974644
64,2450,2.0,1161565437
62,87430,3.5,1525555156
474,6225,3.0,1074607366
580,8361,3.5,1167861186
580,34150,3.0,1167792563
181,161,4.0,845469438
239,4022,3.5,1221158828
380,5971,5.0,1493494879
230,2985,1.0,1196305144
520,4306,4.0,1326609180
418,106766,4.5,1461865850
370,2762,4.5,1159162905
387,63,2.0,1095042100
298,165,3.0,1447597832
288,1350,3.0,976138615
105,915,4.0,1448214365
217,2253,3.0,955941505
381,54001,4.5,1187320046
274,6586,2.5,1171827028
34,3717,4.5,1162048501
330,1500,2.5,1285905590
149,788,4.0,902085033
177,6624,2.0,1435837148
599,5548,2.5,1519141620
599,1196,5.0,1519029372
182,5507,3.5,1054782491
586,106487,3.5,1529899511
610,27905,3.5,1493848501
474,6235,3.5,1081177581
249,116823,4.0,1465160390
275,4993,4.0,1049077375
64,2406,3.5,1161519733
515,174055,4.0,1513602053
166,1276,4.5,1189038714
129,1358,0.5,1167377801
82,6,3.5,1084467865
274,558,4.0,1197272104
380,32019,3.0,1494267818
381,2294,3.0,1167542579
8,356,3.0,839463527
334,1240,3.5,1234629955
258,72641,3.0,1534892552
489,7153,4.0,1332772253
513,150,4.5,1159980647
105,147196,5.0,1526207040
68,6711,5.0,1158531509
438,4018,3.5,1105649858
357,780,4.0,1348612049
436,532,3.0,833530902
346,7234,3.5,1125857750
425,1387,3.0,1085477711
435,3578,4.5,1366678093
458,39,4.0,845653086
260,4027,4.0,1109409195
339,111,4.0,1460518498
64,1258,3.5,1161521337
292,1307,3.0,1323631984
51,53953,3.5,1230931656
414,6323,3.5,1086207088
105,5373,4.0,1447579895
469,2132,4.0,965846183
344,111443,3.0,1420495337
141,115713,4.5,1513133067
560,109313,4.0,1469675837
249,93831,4.0,1346755007
352,1213,3.5,1493931948
21,7570,4.5,1403459807
232,52328,3.0,1218166799
42,4008,4.0,996258942
240,344,5.0,849122096
434,1517,4.0,1270606745
474,4022,3.5,1126283581
317,4306,4.0,1430366040
602,861,4.0,840876498
561,49272,3.0,1491090965
565,357,4.0,846533428
91,2723,3.5,1112716711
599,3108,3.0,1498524052
324,3884,2.0,974906705
256,4018,4.0,1446580421
68,3552,4.0,1158533565
551,91542,4.0,1504925937
288,5040,3.0,1028746732
610,3681,5.0,1479544793
182,1747,3.5,1054780681
108,3072,3.0,1042838877
318,3751,3.5,1262632193
199,2006,3.0,940379698
266,1784,3.0,945669322
217,720,4.0,955942540
354,1233,4.0,1200953127
414,7150,3.0,1216150141
51,70,5.0,1230932691
477,432,3.0,1200941251
555,356,5.0,978746471
91,1917,2.5,1112710847
448,79185,1.0,1314458431
307,186,0.5,1186161908
182,2924,3.5,1057525573
599,3863,2.5,1498514066
507,47,3.0,838964683
305,2115,1.0,1519591487
201,2080,4.0,939801727
436,34,5.0,833529621
606,46965,1.0,1183840745
599,704,0.5,1519244746
314,327,1.0,834428752
328,1302,0.5,1494212149
19,65,2.0,965708217
294,1615,2.0,966634003
411,587,4.0,835532614
428,3081,4.0,1111623811
256,520,4.0,1447000073
226,2273,3.5,1139535348
373,362,1.0,846830403
503,4537,4.5,1335219235
57,589,4.0,965798703
7,4223,2.0,1106635742
132,7022,3.5,1329983555
538,671,5.0,1307845538
51,1580,5.0,1230929254
159,89864,3.5,1508640283
117,186,3.0,844163019
596,49530,2.5,1535708487
480,32584,2.5,1179163979
58,19,1.0,847718718
517,3398,1.0,1487956349
288,2502,3.5,1124723665
181,5,3.0,845470124
105,4993,4.0,1446573293
187,4967,4.5,1161849658
318,6440,3.5,1418496973
318,2467,3.5,1428178600
140,4963,3.0,1030558935
21,7573,5.0,1403459786
573,4718,4.5,1186721936
377,6656,4.0,1340347472
509,26999,3.0,1436000155
284,223,5.0,832786477
462,535,4.5,1122186673
70,3543,4.0,1355184875
342,1799,3.0,1042821231
436,587,4.0,833530470
182,3000,5.0,1054781963
177,8984,3.5,1435526140
610,912,3.5,1493850323
605,62970,3.0,1277176856
474,1350,4.0,1115584932
590,6863,3.0,1258419702
428,3555,2.0,1111526044
249,38061,4.0,1350988675
474,4815,3.0,1048858734
501,661,1.0,844974390
279,7153,4.0,1506394319
50,903,4.0,1519140456
28,3052,3.0,1242290417
62,778,4.5,1521488884
225,1321,4.0,949261262
414,7165,3.0,1103522460
553,1213,5.0,1219558003
580,3949,3.5,1167791078
300,5995,4.5,1425351827
474,7013,4.5,1070286782
308,1246,5.0,1421375417
227,150,4.0,1447210328
398,32,5.0,1311207513
83,5903,3.5,1333169129
606,1873,4.5,1171408632
177,11,3.0,1435890660
438,5804,2.5,1105654309
387,8972,3.5,1183354312
580,1784,4.0,1167861239
414,45666,2.5,1216150336
597,780,1.0,941729029
270,736,4.0,853918728
298,4447,1.0,1449592082
419,57368,4.0,1322305212
334,908,3.5,1225477649
105,26662,4.0,1446572709
42,3253,4.0,996216210
232,55267,3.0,1210210498
590,1265,4.0,1258416614
569,377,5.0,849190709
24,2115,4.0,1458941695
212,168366,4.0,1527795993
495,1499,2.5,1458636525
603,3783,4.0,963175918
107,434,3.0,832003700
571,1219,4.0,966900180
286,6373,3.0,1119562113
368,1127,4.0,971275596
307,2432,2.0,1186172343
73,8807,4.0,1464275372
233,1089,2.5,1529333236
111,181065,3.5,1517440756
600,1296,1.5,1237714052
474,2797,4.0,1100291863
210,122924,4.0,1527266073
410,3468,5.0,990807791
509,74677,4.0,1435999040
274,2498,2.0,1172031001
387,1273,4.0,1145685659
564,35836,3.5,1478451790
282,3114,4.5,1378497429
192,317,3.0,835129031
142,592,3.0,838931919
396,1320,0.5,1111688455
288,1101,3.0,976138347
160,788,1.0,971114462
483,1644,1.0,1181496628
528,33794,4.5,1391736326
235,10,2.0,841422389
290,3007,4.0,974937867
606,4439,3.5,1171309988
380,4306,5.0,1493473936
274,70,4.5,1171493880
288,30810,4.5,1136924336
274,3969,3.5,1171759768
380,4148,3.0,1494528256
597,2108,4.0,941557958
480,32587,4.0,1179163264
210,128842,4.0,1527266156
347,587,4.0,847645761
562,1240,5.0,1368895343
479,2367,2.0,1039362670
391,912,5.0,1030827662
610,4718,3.5,1493847036
217,748,3.0,955941055
410,3925,5.0,990909822
448,3763,4.5,1164622290
93,318,4.0,942947205
104,80584,4.0,1293920621
66,18,4.0,1113190353
587,1135,4.0,953140091
520,61240,2.0,1326611497
71,802,5.0,864738036
91,2529,4.0,1112711706
149,1334,4.0,902085141
274,7368,3.5,1248335916
599,1639,3.5,1498501176
368,1686,3.0,975828061
256,56251,4.0,1446581477
318,1175,3.5,1413627611
217,2151,3.0,955944863
298,2021,3.5,1450452370
573,4816,5.0,1370377568
408,85510,3.5,1474103991
66,4654,3.5,1113190546
493,592,4.0,1001562900
592,329,3.0,837354310
111,55872,3.0,1516152241
599,3937,1.5,1519173528
567,3266,5.0,1525282236
492,832,5.0,863976201
200,48738,4.0,1229887572
448,63131,3.0,1261909094
487,2571,3.0,1428574140
182,1391,4.0,1054782899
309,318,4.0,1126451992
219,31221,0.5,1198782845
382,98809,4.5,1515162219
182,3117,4.5,1054780589
205,4896,4.5,1519900808
391,2080,5.0,1032648534
514,3421,4.0,1533872578
599,56286,3.0,1498523370
483,56251,5.0,1217464752
377,5049,4.0,1340342499
599,1499,2.0,1498510530
23,334,4.0,1107164085
567,97836,1.5,1525289179
438,49272,4.0,1175998201
262,515,5.0,840305955
559,432,3.0,845475999
480,19,1.5,1179178233
564,49286,3.0,1478451970
429,300,4.0,828124616
351,5608,4.0,1325979525
317,6708,3.0,1430517232
603,4056,4.0,1000194482
380,1982,5.0,1494804017
577,1690,3.0,945967220
448,55768,3.5,1234617873
417,1198,2.5,1530384953
10,1247,3.0,1455303518
16,593,3.0,1377476977
352,4306,3.0,1493675362
353,296,5.0,831939568
189,3578,4.0,1439465140
448,223,4.0,1059407171
198,1172,5.0,1034136655
489,1961,4.0,1334170438
101,2598,2.0,968441139
227,48774,4.5,1447210239
305,3527,4.0,1460135999
337,1210,5.0,860255992
381,1500,4.0,1165976012
382,33660,4.0,1515161089
18,122892,3.5,1457382463
135,367,4.0,1009692764
265,1214,2.0,965314811
600,1029,3.5,1237707965
318,3424,3.5,1422285481
599,8665,3.0,1498525746
68,6297,3.5,1268849058
292,253,1.5,1293562503
279,115569,4.5,1506394697
334,4235,3.5,1225478937
167,4369,1.0,1154719118
381,4370,3.0,1166971997
227,457,4.0,1447209911
292,296,3.0,990062598
205,88125,4.0,1519900902
434,48774,5.0,1270604031
57,1388,2.0,969754810
305,8985,4.0,1460366266
610,69275,4.0,1495959062
534,67197,3.5,1459795615
42,3255,3.0,996218645
526,106920,4.0,1502132005
448,7076,4.0,1074423312
599,1351,2.0,1519345560
539,318,4.0,1332474771
139,48780,2.5,1453924212
84,1132,4.0,858772983
414,43917,3.5,1157132443
215,356,3.5,1260908599
564,1968,4.0,1478453742
579,3114,5.0,958881086
41,597,3.0,1458938948
350,7,3.0,864941017
414,1753,2.5,1109962106
567,26743,2.5,1525286951
369,2706,3.5,1237082046
125,858,4.5,1474141453
256,204,4.5,1447000188
540,2598,3.0,1179108026
524,1200,5.0,851609623
527,3036,5.0,1033176063
353,47,5.0,831939731
288,2867,3.0,975692661
517,3599,1.0,1487957268
391,1196,5.0,1030945391
600,2606,2.0,1237852177
45,2329,5.0,1007484492
414,54259,3.5,1203130241
10,49286,5.0,1455357502
216,2788,3.0,975212110
513,110,4.0,1159980717
91,3671,4.5,1112711463
141,109374,5.0,1513132133
140,1090,4.0,1055092338
241,3910,5.0,1447540014
514,2918,4.0,1533953630
69,1266,5.0,1021644619
391,3000,4.0,1030827864
34,3624,4.0,1166464079
103,77561,0.5,1431969639
511,68954,4.5,1450094228
249,46723,4.0,1346756317
239,4776,4.0,1221866472
599,5903,2.5,1498514024
182,1370,3.5,1055158327
592,303,3.0,837354179
20,3793,3.5,1054037246
217,2779,3.0,955944164
36,1892,3.5,1100803720
247,5989,3.5,1467645413
414,1101,5.0,961514217
474,8530,4.0,1123721652
274,3968,3.5,1175490193
265,2364,2.0,965315328
577,2146,4.0,945978570
372,1390,4.0,874415666
256,4701,4.5,1446580634
351,51662,4.0,1326106824
338,122912,1.5,1530148370
499,4642,5.0,1289959987
18,53972,3.0,1455232038
111,719,4.0,1518640859
462,148626,3.5,1518931134
332,3470,4.0,1352674182
559,783,4.0,865095819
181,1082,3.0,845471420
605,1367,3.0,1277095727
490,54272,3.0,1327986307
387,4553,3.0,1094941034
274,968,3.0,1171784710
322,2052,2.0,1217675226
137,1301,4.0,1204859933
599,892,3.5,1498542565
568,3053,4.0,1243575993
309,973,4.0,1086564073
365,216,3.5,1489796972
50,92046,3.0,1514240443
100,6377,4.0,1100185965
571,2288,2.0,966900228
599,1015,1.5,1519144053
247,2329,3.0,1467644401
307,32031,2.5,1186173703
247,40815,2.0,1467759774
477,1193,4.5,1200939373
274,6464,3.5,1172110426
222,102686,3.5,1391347209
590,4262,4.5,1258417972
105,111622,4.0,1446618478
289,16,4.5,1143424648
169,1777,4.0,1059428128
414,2513,2.0,962372176
426,4306,4.5,1451081180
409,3813,4.0,968985737
462,179813,4.0,1536467407
389,32,4.0,857934174
414,3070,4.0,961514832
220,223,5.0,1230055143
133,377,3.0,843491793
514,84772,3.5,1533948955
605,56171,3.0,1277176576
436,485,3.0,833530619
249,4489,3.5,1354225911
169,3421,4.0,1059428284
4,3897,4.0,986934465
73,2706,3.5,1464267308
380,3979,2.5,1494613242
42,1090,5.0,996212773
304,1240,5.0,891173487
387,1025,3.0,1095041386
368,3173,3.0,975805658
42,1722,5.0,996219061
288,6303,3.5,1054568382
186,1307,3.0,1031080619
361,53125,4.0,1204041392
391,3256,3.0,1030944287
603,426,4.0,953925774
469,1858,2.0,965334076
381,1073,4.0,1165287067
599,4155,2.5,1519345480
140,1028,4.0,1021899012
610,8783,3.0,1493845245
606,5943,3.0,1173047850
387,51255,3.5,1177653524
41,593,4.0,1458933734
222,3273,3.0,1391352150
266,135,1.0,944891365
177,4306,4.0,1435524183
232,59501,3.0,1241823452
482,6787,3.5,1105396665
527,3016,4.0,1033176405
57,588,4.0,965796062
95,541,5.0,1043340455
298,4973,3.0,1447584659
443,1200,3.0,1420236655
380,51662,4.0,1494071246
483,4370,4.0,1178358389
95,3019,5.0,1043340112
514,2144,3.0,1533949258
365,80549,4.5,1488333296
469,1261,4.0,965425656
163,1614,3.0,894217532
468,160,2.0,831400545
608,6820,3.5,1117502943
148,5618,3.0,1482548682
4,215,5.0,945079078
105,86066,4.0,1447411237
249,1408,4.0,1347017964
111,94953,4.5,1516154994
84,17,5.0,857653240
452,3633,3.0,1013395088
91,2395,1.0,1112713704
541,165,3.0,835642942
139,45722,2.5,1453924277
441,122886,4.5,1451166640
307,40581,2.5,1186259796
597,1307,5.0,941641148
119,84392,4.0,1438547722
249,3686,3.0,1419369796
68,1584,2.5,1158531968
66,1862,1.0,1113190775
596,163639,4.0,1535712607
570,48738,3.5,1181476483
551,2000,4.0,1504926132
68,49274,3.0,1269123009
314,163,3.0,834398622
543,4226,5.0,1377023031
307,3535,5.0,1186084915
414,86332,3.0,1489536951
356,64957,3.0,1231028655
202,3260,4.0,975013335
422,4190,4.0,986172401
367,1028,5.0,997812099
220,5464,4.5,1241227503
243,588,3.0,837155068
448,3707,2.0,1019139031
414,5993,4.0,1073314999
427,5400,2.0,1053070387
427,1247,3.5,1053068876
275,1179,5.0,1049078693
223,2144,4.0,1226209236
122,589,5.0,1461561440
249,318,4.5,1346758076
177,1333,4.0,1435534624
51,1500,5.0,1230932420
412,34,5.0,939114265
600,1499,2.0,1237851746
448,7046,3.0,1074423410
135,292,4.0,1009692890
23,923,4.0,1107164855
91,608,3.5,1112713222
597,357,5.0,941558116
474,4571,4.5,1100291607
247,136864,2.5,1467644011
361,4246,3.5,1204046106
346,4816,3.0,1125857879
196,5952,3.0,1460954073
448,85881,3.5,1352038070
474,47465,3.5,1180012298
598,130490,5.0,1430616732
489,45447,3.5,1334587891
469,1320,3.0,965334893
599,1036,4.0,1498498596
166,32,4.0,1189038252
91,3727,4.5,1112711593
590,196,2.5,1258416975
587,587,5.0,953138653
380,6534,3.0,1494267351
147,543,2.5,1203267733
28,38886,2.0,1236313815
6,510,3.0,845555546
177,83132,2.5,1435837916
313,1291,4.0,1030476460
105,122904,4.0,1466024382
368,3256,3.0,971275733
160,296,5.0,971113194
318,2952,3.0,1525674456
112,1,3.0,1442535639
104,33004,4.0,1294441573
68,49772,2.5,1267237736
34,27801,5.0,1166463947
577,1270,5.0,945966986
376,33794,4.0,1364994643
321,736,4.0,843212595
103,953,4.0,1431954365
599,3252,4.0,1498498942
534,2949,4.0,1465036787
601,5971,4.5,1521467674
562,44974,5.0,1368896464
492,736,4.0,863975947
10,66203,3.5,1455357596
514,2406,3.0,1533872563
102,158,3.0,835876534
274,5363,2.5,1172030944
177,4069,4.0,1435536000
125,92259,4.0,1474283757
19,7,2.0,965706657
232,2021,3.5,1218166612
64,159,3.5,1161563882
283,587,2.0,901228364
474,1022,4.0,1047054285
28,54503,3.5,1242032422
323,48,3.5,1422640448
105,5349,3.5,1446573322
527,969,4.0,1033175729
370,4878,4.0,1159163478
287,2747,3.0,1110230661
469,2858,5.0,965333510
411,480,5.0,835532370
400,858,5.0,1498870339
609,731,4.0,847221025
348,750,4.5,1378850230
607,1240,5.0,963078960
600,172,2.0,1237851381
564,2706,4.0,1478452404
1,1029,5.0,964982855
184,102123,3.5,1537098991
19,2054,3.0,965704304
525,68358,3.0,1476475953
380,8866,3.0,1494071693
71,801,4.0,864738741
599,88593,2.5,1498528509
307,4306,2.5,1186161417
408,134130,4.0,1467910494
446,589,5.0,843839250
509,1682,4.0,1435992469
507,34,5.0,838964683
260,1288,5.0,1109408328
563,1197,3.0,1439932378
599,2572,3.0,1498522997
385,1196,5.0,865025491
369,6296,3.0,1237082209
555,2375,4.0,978822969
414,3684,3.0,961513998
90,1116,4.0,856354577
485,588,4.0,837943261
517,3418,1.0,1487953998
249,1527,4.0,1437525508
603,2424,2.0,963178689
608,1644,3.0,1117504976
160,442,2.0,971114546
479,2683,5.0,1039362174
63,3421,2.5,1443200099
603,1922,4.0,963179201
223,47,3.0,1226209770
68,541,2.0,1158532190
64,5669,3.5,1161520420
600,1608,2.5,1237709414
503,2571,4.5,1335219074
225,1923,4.0,949111439
603,2110,4.0,963176940
610,156371,5.0,1479542831
474,2915,2.0,978575909
140,44709,4.0,1166645423
414,1060,5.0,961438265
105,134252,4.5,1447411191
356,63082,4.0,1231987537
249,46965,3.0,1415415693
414,33794,4.5,1118949162
489,2617,2.5,1333101740
448,7143,4.0,1111924609
137,2571,4.0,1204859379
608,4448,4.5,1117491164
448,132046,2.0,1460208835
143,2144,5.0,1444768859
256,5218,4.5,1446580271
41,122904,0.5,1459367333
474,2822,2.5,1053021325
462,44555,4.5,1533521556
606,2174,4.0,1171580064
27,2478,5.0,965150090
240,169,3.0,849122896
462,6001,3.5,1123890956
480,1203,5.0,1179160046
182,4262,4.0,1054780313
95,176,4.0,1048382937
380,49651,5.0,1494071629
477,6863,3.5,1200941652
475,34150,4.0,1498030931
401,157296,3.0,1510455649
307,8910,3.5,1187192160
453,3979,2.0,1005966259
415,608,4.5,1382470188
19,353,5.0,965711267
605,1197,5.0,1277175645
448,77191,2.5,1309605307
551,110,3.5,1504317349
594,990,4.5,1108975294
294,2013,2.0,966633961
202,1641,4.0,974923773
535,2683,1.0,939029730
105,1233,4.0,1447574144
160,1035,2.0,971112839
136,317,3.0,832449299
384,4333,4.0,993555974
414,69122,4.0,1273977029
68,1198,5.0,1158531882
328,4973,4.5,1494211933
46,349,3.0,834787677
300,318,4.0,1425351440
243,356,4.0,837155178
398,59387,5.0,1311207536
339,90531,3.5,1494291381
414,6542,3.5,1088437531
470,300,4.0,849075432
160,2363,1.0,971114178
141,318,4.0,1513129787
232,7153,4.0,1141776617
414,5791,3.0,1036679521
274,2328,4.5,1197187734
307,33836,2.5,1186086386
135,3996,5.0,1009693267
109,223,3.0,841108665
603,2844,4.0,963176221
453,5225,4.0,1034602280
275,2692,4.0,1049078140
182,1270,3.0,1077804659
6,145,4.0,845553966
480,1923,4.0,1179177799
503,480,3.5,1335219291
434,2699,2.5,1271039365
275,2824,5.0,1049078572
164,592,3.0,999708325
58,234,4.0,847719333
276,480,5.0,858351188
354,586,3.0,1200870590
473,48385,3.5,1169351425
45,2763,4.0,1007995150
477,586,3.0,1200939829
456,65,2.0,856883450
606,172,3.0,1172012520
156,541,4.0,1106854868
209,51255,4.5,1524607709
178,2231,4.5,1163673637
599,3186,3.0,1498525868
475,88125,5.0,1498030584
460,3615,3.0,1359176400
139,53000,1.5,1453924859
188,2918,5.0,962559903
